Nr.,LevelID,Name,Description,Level,Ref ID
417,2.2.6.2.10.4,Ancillary Services Ordering - Optum,"Care team ordering and coordinating services including diagnostic, therapeutic and custodial as part of managing the patient's short and long-term care plan.

Examples: Ordering tests, procedures, outpatient care, education, physical therapy, durable medical equipment",GroupCapability L3,421-5485-0
418,2.2.6.2.10.5,Specialty Referrals - Optum,"Responsible for managing the formal process that authorizes a formal recommendation by a provider for a person to be evaluated or receive care from a different physician or facility.  The recommending of a patient to medical, and/or surgical specialists.

Examples: Authorization out of scope. Primary Care Physician recommend Orthopedic / knee surgery. There may be capabilities to explore here that would enable performing more services in primary care (with the proper support and capacity) that would otherwise be referred out (e.g. gyn, some derm)",GroupCapability L3,421-5486-0
419,2.2.6.2.10.6,Patient Education - Optum,"Lab results, assessment, next steps moving, preventing, managing controlling a concern.

Examples: pamphlets, web links, videos, verbal, written, classes, program enrollment. Patient should leave a visit with a summary and full understanding of what happened and next steps.",GroupCapability L3,421-5487-0
420,2.2.6.2.10.7,Patient Post Visit - Optum,,GroupCapability L3,421-5488-0
421,2.2.6.2.10.8,Team Care - Optum,"Primary physician led team comprised of medical assistants, nurses, case managers, physician assistants, specialists, and therapists working collectively in an efficient and organized fashion to provide care to patients.  All team members working at the top of their license. Employing and leveraging technology to support communication between team members.

Examples: Somewhat mature and well-known examples of team care in the industry have been documented at Virginia Mason Medical Center and ThedaCare. Successful team care models are still in the early stages.",GroupCapability L3,421-5489-0
422,2.2.6.2.10.9,Delivery Venue - Optum,"Place or environment where care is delivered.

Examples: Clinic, exam room, group visit, evist and portal, video visit, phone, home, work, field - mobile, lifestyle center / clinic?, senior center (events), educational seminars and socialization center with care and exam rooms, life skills training, nursing homes, hospice",GroupCapability L3,421-5490-0
423,2.2.6.2.10.10,Patient Communication & Engagement - Optum,"Patient Communication & Engagement - Effective, patient-centered communication is key to quality care. Good communication is both an ethical imperative, necessary for informed consent and effective patient engagement, and a means to avoid errors, improve quality, save money and achieve better health outcomes.",GroupCapability L3,421-5491-0
424,2.2.6.3,Health Decision Support - Optum,"The business capability of identifying and communicating a set of service options directly to the consumer [or to a healthcare service provider making decisions on behalf of the consumer], in order to promote informed decision making.",GroupCapability L1,421-3669-0
425,2.2.6.3.1,Health Education - Optum,"Provide clinical educational resources for consumers on a variety of topics including behavioral, medical and pharmacy.

Medical information booklets or brochures on disease mgmt.

The business capability involving the planning, development and organization of content on a wide variety of health topics.  Includes managing the process of content creation, editing, clinical review, finalization, and memorialize.",GroupCapability L2,421-3684-0
426,2.2.6.3.2,Provider Selection - Optum,"This business capability guides  a consumer to the best physician or care facility based  on cost, quality and efficiency scores, premium designation, network status, medical specialty, and  geo-location.

Process: 
- Search criteria entered, including but not limited to: provider type, location, name, specialty, etc. 
- Entered search criteria used to interrogate Optum’s listings for matches.  
- Corresponding matches are returned to user.  
- In some cases, document the selected provider or facility.",GroupCapability L2,421-3685-0
427,2.2.6.3.2.1,Physician Selection - Optum,"Providing the member with the ability to search for a Physician with specific skills or matching criteria.

Guides  a consumer to the best individual care provider based  on cost, quality and efficiency scores, premium designation, network status, medical specialty, and  geo-location.",GroupCapability L3,421-3834-0
428,2.2.6.3.2.2,Facility Selection - Optum,"Providing the member with the ability to search for a Facility with specific physicians or matching criteria.

Guides  a consumer to the best  care facility based  on cost, quality and efficiency scores, premium designation, network status, medical specialty, and  geo-location.",GroupCapability L3,421-3835-0
429,2.2.6.3.3,Treatment Selection - Optum,Provides consumer support in selecting the right care or treatment options based on consumer needs and costs.,GroupCapability L2,421-3686-0
430,2.2.6.3.3.1,Customer Clinic Call Triage - Optum,"Taking in and assessing the health-related inquiries of consumers, and then providing them with recommendations to address their needs.

The business capability that takes in, assesses, and makes recommendations on consumers’ health-related inquiries.

Process: 
- Consumer calls. 
- Series of prompts & rules routes caller to live agent.
- Agent determines nature of call. [Medical, Behavioral, Transplant, etc.]
- Agent routes call
       OR
- Agent provides relevant service to caller.
- If follow-up required, agent schedules accordingly.
- Agent documents call.
- Agent closes call.",GroupCapability L3,421-3805-0
431,2.2.6.3.3.2,Treatment Options Determination - Optum,"Members ability to research alternative medical procedures and drugs.

The identification and presentation of the most appropriate treatment options for a consumer’s specific needs, along with review and evaluation of benefits of each option.

Process
- Consumer seeks appropriate surgical (Join, Organ, etc.) or non-surgical (Injection, Therapy, Medication, Homeopathic, Rest, etc.) treatments.  
- Nurse helps consumer navigate list of appropriate treatment options.
- Each possible treatment is analyzed for most optimal fit with individual consumer.  
- Selected option documented   [May also document original treatment plan identified by the caller prior to the evaluation.]",GroupCapability L3,421-3832-0
432,2.2.6.3.3.3,Health Care Cost Estimation - Optum,"Possible in-out network.  Premium Designation.

The ability to have members evaluate across facilities medical procedures.

The business capability that provides estimated cost information to consumers of health treatment and services in order to promote informed decision making.

Process: 
- Enter search criteria, including but not limited to: condition [back pain]; treatment [physical therapy]; geographic location; etc.
- Entered search criteria used to interrogate Optum’s cost data, and calculations are made. 
- Calculated cost estimates are returned to user.  
- Save the search results to be accessed at a later date if necessary",GroupCapability L3,421-3833-0
